Code département;Libellé département;Code commune;Libellé commune;Code BV;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Numéro de panneau 1;Nuance candidat 1;Nom candidat 1;Prénom candidat 1;Sexe candidat 1;Voix 1;% Voix/inscrits 1;% Voix/exprimés 1;Elu 1;Numéro de panneau 2;Nuance candidat 2;Nom candidat 2;Prénom candidat 2;Sexe candidat 2;Voix 2;% Voix/inscrits 2;% Voix/exprimés 2;Elu 2;Numéro de panneau 3;Nuance candidat 3;Nom candidat 3;Prénom candidat 3;Sexe candidat 3;Voix 3;% Voix/inscrits 3;% Voix/exprimés 3;Elu 3;Numéro de panneau 4;Nuance candidat 4;Nom candidat 4;Prénom candidat 4;Sexe candidat 4;Voix 4;% Voix/inscrits 4;% Voix/exprimés 4;Elu 4;Numéro de panneau 5;Nuance candidat 5;Nom candidat 5;Prénom candidat 5;Sexe candidat 5;Voix 5;% Voix/inscrits 5;% Voix/exprimés 5;Elu 5;Numéro de panneau 6;Nuance candidat 6;Nom candidat 6;Prénom candidat 6;Sexe candidat 6;Voix 6;% Voix/inscrits 6;% Voix/exprimés 6;Elu 6;Numéro de panneau 7;Nuance candidat 7;Nom candidat 7;Prénom candidat 7;Sexe candidat 7;Voix 7;% Voix/inscrits 7;% Voix/exprimés 7;Elu 7;Numéro de panneau 8;Nuance candidat 8;Nom candidat 8;Prénom candidat 8;Sexe candidat 8;Voix 8;% Voix/inscrits 8;% Voix/exprimés 8;Elu 8;Numéro de panneau 9;Nuance candidat 9;Nom candidat 9;Prénom candidat 9;Sexe candidat 9;Voix 9;% Voix/inscrits 9;% Voix/exprimés 9;Elu 9;Numéro de panneau 10;Nuance candidat 10;Nom candidat 10;Prénom candidat 10;Sexe candidat 10;Voix 10;% Voix/inscrits 10;% Voix/exprimés 10;Elu 10;Numéro de panneau 11;Nuance candidat 11;Nom candidat 11;Prénom candidat 11;Sexe candidat 11;Voix 11;% Voix/inscrits 11;% Voix/exprimés 11;Elu 11;Numéro de panneau 12;Nuance candidat 12;Nom candidat 12;Prénom candidat 12;Sexe candidat 12;Voix 12;% Voix/inscrits 12;% Voix/exprimés 12;Elu 12;Numéro de panneau 13;Nuance candidat 13;Nom candidat 13;Prénom candidat 13;Sexe candidat 13;Voix 13;% Voix/inscrits 13;% Voix/exprimés 13;Elu 13;Numéro de panneau 14;Nuance candidat 14;Nom candidat 14;Prénom candidat 14;Sexe candidat 14;Voix 14;% Voix/inscrits 14;% Voix/exprimés 14;Elu 14;Numéro de panneau 15;Nuance candidat 15;Nom candidat 15;Prénom candidat 15;Sexe candidat 15;Voix 15;% Voix/inscrits 15;% Voix/exprimés 15;Elu 15;Numéro de panneau 16;Nuance candidat 16;Nom candidat 16;Prénom candidat 16;Sexe candidat 16;Voix 16;% Voix/inscrits 16;% Voix/exprimés 16;Elu 16;Numéro de panneau 17;Nuance candidat 17;Nom candidat 17;Prénom candidat 17;Sexe candidat 17;Voix 17;% Voix/inscrits 17;% Voix/exprimés 17;Elu 17;Numéro de panneau 18;Nuance candidat 18;Nom candidat 18;Prénom candidat 18;Sexe candidat 18;Voix 18;% Voix/inscrits 18;% Voix/exprimés 18;Elu 18;Numéro de panneau 19;Nuance candidat 19;Nom candidat 19;Prénom candidat 19;Sexe candidat 19;Voix 19;% Voix/inscrits 19;% Voix/exprimés 19;Elu 19
29;Finistère;29019;Brest;54;808;613;75,87%;195;24,13%;604;74,75%;98,53%;9;1,11%;1,47%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;130;16,09%;21,52%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,49%;1,99%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;133;16,46%;22,02%;;4;LR;HOUARD;Françoise;FEMININ;15;1,86%;2,48%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,50%;0,66%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,12%;0,17%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;195;24,13%;32,28%;;8;RN;KERVELLA;Denis;MASCULIN;114;14,11%;18,87%;;9;EXG;COLLARD;Rémy;MASCULIN;0;0,00%;0,00%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;55;866;606;69,98%;260;30,02%;593;68,48%;97,85%;13;1,50%;2,15%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;95;10,97%;16,02%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,27%;1,85%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;106;12,24%;17,88%;;4;LR;HOUARD;Françoise;FEMININ;8;0,92%;1,35%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,12%;0,17%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,35%;0,51%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;265;30,60%;44,69%;;8;RN;KERVELLA;Denis;MASCULIN;99;11,43%;16,69%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,58%;0,84%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;56;686;433;63,12%;253;36,88%;423;61,66%;97,69%;10;1,46%;2,31%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;63;9,18%;14,89%;;2;ECO;HENRY;Geneviève;FEMININ;19;2,77%;4,49%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;52;7,58%;12,29%;;4;LR;HOUARD;Françoise;FEMININ;9;1,31%;2,13%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,58%;0,95%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,29%;0,47%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;154;22,45%;36,41%;;8;RN;KERVELLA;Denis;MASCULIN;112;16,33%;26,48%;;9;EXG;COLLARD;Rémy;MASCULIN;8;1,17%;1,89%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;57;740;537;72,57%;203;27,43%;525;70,95%;97,77%;12;1,62%;2,23%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;87;11,76%;16,57%;;2;ECO;HENRY;Geneviève;FEMININ;6;0,81%;1,14%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;108;14,59%;20,57%;;4;LR;HOUARD;Françoise;FEMININ;14;1,89%;2,67%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,54%;0,76%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,41%;0,57%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;175;23,65%;33,33%;;8;RN;KERVELLA;Denis;MASCULIN;126;17,03%;24,00%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,27%;0,38%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;58;791;475;60,05%;316;39,95%;465;58,79%;97,89%;10;1,26%;2,11%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;78;9,86%;16,77%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,14%;1,94%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;69;8,72%;14,84%;;4;LR;HOUARD;Françoise;FEMININ;11;1,39%;2,37%;;5;REC;ROUSSEAU;Alain;MASCULIN;1;0,13%;0,22%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,22%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;161;20,35%;34,62%;;8;RN;KERVELLA;Denis;MASCULIN;129;16,31%;27,74%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,76%;1,29%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;59;657;347;52,82%;310;47,18%;333;50,68%;95,97%;14;2,13%;4,03%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;48;7,31%;14,41%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,52%;3,00%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;45;6,85%;13,51%;;4;LR;HOUARD;Françoise;FEMININ;4;0,61%;1,20%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,61%;1,20%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;106;16,13%;31,83%;;8;RN;KERVELLA;Denis;MASCULIN;113;17,20%;33,93%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,46%;0,90%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;60;909;608;66,89%;301;33,11%;590;64,91%;97,04%;18;1,98%;2,96%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;99;10,89%;16,78%;;2;ECO;HENRY;Geneviève;FEMININ;20;2,20%;3,39%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;103;11,33%;17,46%;;4;LR;HOUARD;Françoise;FEMININ;21;2,31%;3,56%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,33%;0,51%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,33%;0,51%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;205;22,55%;34,75%;;8;RN;KERVELLA;Denis;MASCULIN;129;14,19%;21,86%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,66%;1,02%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,11%;0,17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;61;891;423;47,47%;468;52,53%;409;45,90%;96,69%;14;1,57%;3,31%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;38;4,26%;9,29%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,12%;2,44%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;31;3,48%;7,58%;;4;LR;HOUARD;Françoise;FEMININ;9;1,01%;2,20%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,22%;0,49%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,22%;0,49%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;187;20,99%;45,72%;;8;RN;KERVELLA;Denis;MASCULIN;127;14,25%;31,05%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,22%;0,49%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,11%;0,24%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;62;1004;616;61,35%;388;38,65%;593;59,06%;96,27%;23;2,29%;3,73%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;89;8,86%;15,01%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,29%;2,19%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;74;7,37%;12,48%;;4;LR;HOUARD;Françoise;FEMININ;18;1,79%;3,04%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,20%;0,34%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,10%;0,17%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;221;22,01%;37,27%;;8;RN;KERVELLA;Denis;MASCULIN;168;16,73%;28,33%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,60%;1,01%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,10%;0,17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;63;803;525;65,38%;278;34,62%;516;64,26%;98,29%;9;1,12%;1,71%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;81;10,09%;15,70%;;2;ECO;HENRY;Geneviève;FEMININ;11;1,37%;2,13%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;80;9,96%;15,50%;;4;LR;HOUARD;Françoise;FEMININ;5;0,62%;0,97%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,50%;0,78%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;200;24,91%;38,76%;;8;RN;KERVELLA;Denis;MASCULIN;128;15,94%;24,81%;;9;EXG;COLLARD;Rémy;MASCULIN;7;0,87%;1,36%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;64;818;577;70,54%;241;29,46%;560;68,46%;97,05%;17;2,08%;2,95%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;66;8,07%;11,79%;;2;ECO;HENRY;Geneviève;FEMININ;8;0,98%;1,43%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;100;12,22%;17,86%;;4;LR;HOUARD;Françoise;FEMININ;12;1,47%;2,14%;;5;REC;ROUSSEAU;Alain;MASCULIN;10;1,22%;1,79%;;6;EXG;HITA;Melvyn;MASCULIN;4;0,49%;0,71%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;264;32,27%;47,14%;;8;RN;KERVELLA;Denis;MASCULIN;94;11,49%;16,79%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,24%;0,36%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;65;912;580;63,60%;332;36,40%;572;62,72%;98,62%;8;0,88%;1,38%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;68;7,46%;11,89%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,43%;2,27%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;81;8,88%;14,16%;;4;LR;HOUARD;Françoise;FEMININ;17;1,86%;2,97%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,22%;0,35%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,33%;0,52%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;280;30,70%;48,95%;;8;RN;KERVELLA;Denis;MASCULIN;101;11,07%;17,66%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,66%;1,05%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,11%;0,17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;66;791;519;65,61%;272;34,39%;511;64,60%;98,46%;8;1,01%;1,54%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;63;7,96%;12,33%;;2;ECO;HENRY;Geneviève;FEMININ;8;1,01%;1,57%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;91;11,50%;17,81%;;4;LR;HOUARD;Françoise;FEMININ;12;1,52%;2,35%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,51%;0,78%;;6;EXG;HITA;Melvyn;MASCULIN;0;0,00%;0,00%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;222;28,07%;43,44%;;8;RN;KERVELLA;Denis;MASCULIN;108;13,65%;21,14%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,25%;0,39%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,13%;0,20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;67;756;519;68,65%;237;31,35%;510;67,46%;98,27%;9;1,19%;1,73%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;77;10,19%;15,10%;;2;ECO;HENRY;Geneviève;FEMININ;7;0,93%;1,37%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;93;12,30%;18,24%;;4;LR;HOUARD;Françoise;FEMININ;14;1,85%;2,75%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,53%;0,78%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,20%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;204;26,98%;40,00%;;8;RN;KERVELLA;Denis;MASCULIN;103;13,62%;20,20%;;9;EXG;COLLARD;Rémy;MASCULIN;7;0,93%;1,37%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;68;833;569;68,31%;264;31,69%;555;66,63%;97,54%;14;1,68%;2,46%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;112;13,45%;20,18%;;2;ECO;HENRY;Geneviève;FEMININ;5;0,60%;0,90%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;92;11,04%;16,58%;;4;LR;HOUARD;Françoise;FEMININ;23;2,76%;4,14%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,24%;0,36%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,12%;0,18%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;205;24,61%;36,94%;;8;RN;KERVELLA;Denis;MASCULIN;112;13,45%;20,18%;;9;EXG;COLLARD;Rémy;MASCULIN;3;0,36%;0,54%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;69;829;597;72,01%;232;27,99%;584;70,45%;97,82%;13;1,57%;2,18%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;73;8,81%;12,50%;;2;ECO;HENRY;Geneviève;FEMININ;12;1,45%;2,05%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;87;10,49%;14,90%;;4;LR;HOUARD;Françoise;FEMININ;16;1,93%;2,74%;;5;REC;ROUSSEAU;Alain;MASCULIN;7;0,84%;1,20%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,36%;0,51%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;285;34,38%;48,80%;;8;RN;KERVELLA;Denis;MASCULIN;99;11,94%;16,95%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,24%;0,34%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;70;769;543;70,61%;226;29,39%;534;69,44%;98,34%;9;1,17%;1,66%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;71;9,23%;13,30%;;2;ECO;HENRY;Geneviève;FEMININ;10;1,30%;1,87%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;109;14,17%;20,41%;;4;LR;HOUARD;Françoise;FEMININ;8;1,04%;1,50%;;5;REC;ROUSSEAU;Alain;MASCULIN;5;0,65%;0,94%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,13%;0,19%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;226;29,39%;42,32%;;8;RN;KERVELLA;Denis;MASCULIN;102;13,26%;19,10%;;9;EXG;COLLARD;Rémy;MASCULIN;0;0,00%;0,00%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,26%;0,37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;71;724;408;56,35%;316;43,65%;391;54,01%;95,83%;17;2,35%;4,17%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;43;5,94%;11,00%;;2;ECO;HENRY;Geneviève;FEMININ;13;1,80%;3,32%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;47;6,49%;12,02%;;4;LR;HOUARD;Françoise;FEMININ;9;1,24%;2,30%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,41%;0,77%;;6;EXG;HITA;Melvyn;MASCULIN;4;0,55%;1,02%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;157;21,69%;40,15%;;8;RN;KERVELLA;Denis;MASCULIN;112;15,47%;28,64%;;9;EXG;COLLARD;Rémy;MASCULIN;2;0,28%;0,51%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,14%;0,26%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;72;741;472;63,70%;269;36,30%;461;62,21%;97,67%;11;1,48%;2,33%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;76;10,26%;16,49%;;2;ECO;HENRY;Geneviève;FEMININ;7;0,94%;1,52%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;71;9,58%;15,40%;;4;LR;HOUARD;Françoise;FEMININ;10;1,35%;2,17%;;5;REC;ROUSSEAU;Alain;MASCULIN;4;0,54%;0,87%;;6;EXG;HITA;Melvyn;MASCULIN;2;0,27%;0,43%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;163;22,00%;35,36%;;8;RN;KERVELLA;Denis;MASCULIN;121;16,33%;26,25%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,67%;1,08%;;10;EXD;KOFFI;Martial;MASCULIN;2;0,27%;0,43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;73;711;396;55,70%;315;44,30%;380;53,45%;95,96%;16;2,25%;4,04%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;47;6,61%;12,37%;;2;ECO;HENRY;Geneviève;FEMININ;8;1,13%;2,11%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;43;6,05%;11,32%;;4;LR;HOUARD;Françoise;FEMININ;5;0,70%;1,32%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,42%;0,79%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,14%;0,26%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;141;19,83%;37,11%;;8;RN;KERVELLA;Denis;MASCULIN;125;17,58%;32,89%;;9;EXG;COLLARD;Rémy;MASCULIN;6;0,84%;1,58%;;10;EXD;KOFFI;Martial;MASCULIN;1;0,14%;0,26%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;74;893;603;67,53%;290;32,47%;581;65,06%;96,35%;22;2,46%;3,65%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;92;10,30%;15,83%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,01%;1,55%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;99;11,09%;17,04%;;4;LR;HOUARD;Françoise;FEMININ;21;2,35%;3,61%;;5;REC;ROUSSEAU;Alain;MASCULIN;7;0,78%;1,20%;;6;EXG;HITA;Melvyn;MASCULIN;1;0,11%;0,17%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;221;24,75%;38,04%;;8;RN;KERVELLA;Denis;MASCULIN;123;13,77%;21,17%;;9;EXG;COLLARD;Rémy;MASCULIN;8;0,90%;1,38%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;75;944;656;69,49%;288;30,51%;629;66,63%;95,88%;27;2,86%;4,12%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;94;9,96%;14,94%;;2;ECO;HENRY;Geneviève;FEMININ;14;1,48%;2,23%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;115;12,18%;18,28%;;4;LR;HOUARD;Françoise;FEMININ;18;1,91%;2,86%;;5;REC;ROUSSEAU;Alain;MASCULIN;3;0,32%;0,48%;;6;EXG;HITA;Melvyn;MASCULIN;3;0,32%;0,48%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;248;26,27%;39,43%;;8;RN;KERVELLA;Denis;MASCULIN;129;13,67%;20,51%;;9;EXG;COLLARD;Rémy;MASCULIN;5;0,53%;0,79%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;Finistère;29019;Brest;76;773;564;72,96%;209;27,04%;546;70,63%;96,81%;18;2,33%;3,19%;0;0,00%;0,00%;1;ENS;BRÉHIER;Tristan;MASCULIN;70;9,06%;12,82%;;2;ECO;HENRY;Geneviève;FEMININ;9;1,16%;1,65%;;3;DVC;LARSONNEUR;Jean-Charles;MASCULIN;98;12,68%;17,95%;;4;LR;HOUARD;Françoise;FEMININ;12;1,55%;2,20%;;5;REC;ROUSSEAU;Alain;MASCULIN;2;0,26%;0,37%;;6;EXG;HITA;Melvyn;MASCULIN;4;0,52%;0,73%;;7;UG;CADALEN;Pierre-Yves;MASCULIN;221;28,59%;40,48%;;8;RN;KERVELLA;Denis;MASCULIN;121;15,65%;22,16%;;9;EXG;COLLARD;Rémy;MASCULIN;9;1,16%;1,65%;;10;EXD;KOFFI;Martial;MASCULIN;0;0,00%;0,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
